DataYear,BuildingType,PrimaryPropertyType,Latitude,Longitude,NumberofBuildings,PropertyGFATotal,PropertyGFAParking,LargestPropertyUseType,SiteEnergyUse(kBtu),TotalGHGEmissions,BuildingAge,mean_GFA_per_floor,Number_of_Use_Types
2016,NonResidential,Retail Store,47.52254,-122.36627,1.0,40265,0,Retail Store,3740373.75,35.48,26,20132.5,1
2016,NonResidential,Retail Store,47.52254,-122.36627,1.0,26208,0,Retail Store,1608884.25,37.61,11,13104.0,1
2016,Nonresidential COS,Other,47.52801,-122.36918,0.0,27227,0,Other - Recreation,8054334.0,286.89,41,9075.666666666666,6
2016,NonResidential,Mixed Use Property,47.69766,-122.37346,1.0,42172,0,Other - Education,3275779.25,152.14,90,21086.0,6
2016,NonResidential,Small- and Mid-Sized Office,47.59657,-122.33394,1.0,32250,0,Office,796042.375,11.44,106,5375.0,1
2016,NonResidential,Retail Store,47.69061,-122.35731,1.0,51000,0,Retail Store,1298039.875,14.17,63,25500.0,1
2016,NonResidential,Mixed Use Property,47.58452,-122.3337,1.0,27000,0,Other,229856.4063,1.6,100,13500.0,3
2016,NonResidential,Other,47.58787,-122.33365,1.0,20747,0,Other - Entertainment/Public Assembly,1001964.0,17.45,81,6915.666666666667,3
2016,NonResidential,Warehouse,47.58903,-122.33361,1.0,40800,0,Non-Refrigerated Warehouse,817255.875,27.83,88,13600.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.59508,-122.33378,1.0,20150,0,Office,576174.125,4.02,96,6716.666666666667,1
2016,NonResidential,Small- and Mid-Sized Office,47.59639,-122.33368,1.0,36000,0,Office,1682454.875,11.73,107,4500.0,1
2016,NonResidential,Warehouse,47.59081,-122.33487,1.0,41276,0,Non-Refrigerated Warehouse,2502081.0,96.62,78,13758.666666666666,3
2016,NonResidential,Refrigerated Warehouse,47.58999,-122.33539,0.0,24430,0,Refrigerated Warehouse,1232822.875,23.62,79,8143.333333333333,2
2016,NonResidential,Small- and Mid-Sized Office,47.58686,-122.33469,1.0,22580,0,Office,928584.875,9.65,89,11290.0,1
2016,NonResidential,Warehouse,47.60192,-122.31641,1.0,20000,0,Non-Refrigerated Warehouse,743528.125,33.52,90,10000.0,1
2016,NonResidential,Warehouse,47.60224,-122.31529,1.0,42000,0,Non-Refrigerated Warehouse,2070005.625,82.07,62,21000.0,2
2016,NonResidential,Self-Storage Facility,47.61234,-122.31628,1.0,24248,0,Self-Storage Facility,111969.7031,0.79,54,12124.0,2
2016,NonResidential,Senior Care Community,47.70178,-122.32352,1.0,244500,0,Senior Care Community,11019641.0,292.8,7,34928.57142857143,1
2016,NonResidential,Warehouse,47.55608,-122.3388,1.0,24617,0,Non-Refrigerated Warehouse,106918.0,0.75,84,12308.5,1
2016,NonResidential,Other,47.55768,-122.33137,1.0,127065,84710,Parking,3245111.5,22.62,7,10588.75,2
2016,NonResidential,Retail Store,47.55772,-122.33017,1.0,37247,0,Retail Store,1748644.5,58.36,52,18623.5,1
2016,NonResidential,Retail Store,47.69274,-122.37602,1.0,25384,0,Retail Store,3027867.5,77.23,23,12692.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.58462,-122.3347,0.0,49052,0,Office,1441445.625,10.05,106,12263.0,2
2016,NonResidential,Warehouse,47.58318,-122.3347,1.0,52110,0,Non-Refrigerated Warehouse,586589.1875,25.15,116,17370.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.57595,-122.33624,1.0,39036,0,Office,1528295.75,39.25,79,13012.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.57529,-122.33475,1.0,26310,0,Office,771512.6875,14.99,93,13155.0,3
2016,NonResidential,Retail Store,47.54723,-122.28455,1.0,37883,0,Retail Store,12434593.0,413.1,50,18941.5,2
2016,NonResidential,K-12 School,47.53887,-122.37564,1.0,29874,0,K-12 School,1274049.75,54.27,54,7468.5,1
2016,NonResidential,Worship Facility,47.64,-122.39743,1.0,20140,0,Worship Facility,992794.6875,47.08,51,10070.0,2
2016,NonResidential,Self-Storage Facility,47.70281,-122.35623,1.0,71874,31389,Self-Storage Facility,1242811.75,44.97,26,13495.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.60104,-122.30155,1.0,39953,0,Office,1508561.875,28.05,45,13317.666666666666,1
2016,NonResidential,Retail Store,47.60009,-122.3017,1.0,21200,0,Retail Store,1676426.5,11.69,18,7066.666666666667,2
2016,NonResidential,Supermarket / Grocery Store,47.59881,-122.30189,1.0,30630,0,Supermarket/Grocery Store,6058494.0,42.24,36,15315.0,2
2016,NonResidential,Retail Store,47.59881,-122.30189,1.0,23421,0,Retail Store,1896626.375,13.22,36,7807.0,2
2016,SPS-District K-12,K-12 School,47.6763,-122.38051,1.0,117116,0,K-12 School,5722325.5,256.31,85,29279.0,1
2016,NonResidential,Worship Facility,47.67628,-122.38238,1.0,24120,0,Worship Facility,893053.1875,31.54,88,8040.0,1
2016,NonResidential,Worship Facility,47.6764,-122.38502,1.0,35736,0,Worship Facility,1148202.25,51.15,87,8934.0,2
2016,NonResidential,Warehouse,47.57298,-122.33644,1.0,51050,0,Non-Refrigerated Warehouse,1206165.75,27.75,75,25525.0,1
2016,NonResidential,Retail Store,47.57044,-122.33475,1.0,21900,0,Retail Store,1302192.875,42.66,62,7300.0,1
2016,NonResidential,Distribution Center,47.57227,-122.33843,1.0,16300,0,Distribution Center,150167.7969,1.6,64,8150.0,1
2016,NonResidential,Warehouse,47.57339,-122.33735,1.0,33462,0,Non-Refrigerated Warehouse,1386445.375,9.67,52,16731.0,1
2016,NonResidential,Mixed Use Property,47.57506,-122.33862,1.0,35310,0,Other,1331469.75,44.68,64,17655.0,3
2016,NonResidential,Other,47.54089,-122.32323,1.0,36140,0,Other,4653535.0,32.44,54,9035.0,1
2016,NonResidential,Other,47.59886,-122.31678,1.0,47963,21384,Other - Mall,8163413.0,298.91,25,8859.666666666666,2
2016,NonResidential,Warehouse,47.59774,-122.31936,1.0,23903,0,Non-Refrigerated Warehouse,415364.5938,14.37,86,11951.5,2
2016,NonResidential,Self-Storage Facility,47.67923,-122.31715,1.0,22522,0,Self-Storage Facility,561473.875,23.52,69,5630.5,1
2016,NonResidential,Self-Storage Facility,47.67905,-122.31697,1.0,38959,0,Self-Storage Facility,905750.375,23.84,20,7791.8,1
2016,NonResidential,Warehouse,47.5867,-122.30519,1.0,25955,0,Non-Refrigerated Warehouse,1218112.0,8.49,88,8651.666666666666,3
2016,Campus,K-12 School,47.60776,-122.32481,1.0,46100,0,K-12 School,2177064.75,78.19,93,9220.0,2
2016,NonResidential,Worship Facility,47.70901,-122.35498,1.0,21936,0,Worship Facility,608755.375,28.78,65,7312.0,1
2016,NonResidential,Other,47.7162,-122.2956,1.0,25406,0,"Personal Services (Health/Beauty, Dry Cleaning, etc)",2442220.0,41.96,56,12703.0,3
2016,NonResidential,Small- and Mid-Sized Office,47.56029,-122.2858,1.0,23250,0,Office,904236.0,6.3,49,7750.0,1
2016,NonResidential,Warehouse,47.55966,-122.33146,1.0,30000,0,Non-Refrigerated Warehouse,2794837.0,120.72,56,15000.0,2
2016,Nonresidential COS,Warehouse,47.56522,-122.32205,1.0,45036,0,Non-Refrigerated Warehouse,1791697.75,49.53,54,22518.0,6
2016,NonResidential,Mixed Use Property,47.61376,-122.33445,1.0,1074552,112124,Multifamily Housing,26416770.0,449.59,7,24060.7,3
2016,NonResidential,Small- and Mid-Sized Office,47.70868,-122.30089,1.0,23022,0,Office,1027230.875,14.64,36,4604.4,1
2016,NonResidential,Refrigerated Warehouse,47.56173,-122.32885,1.0,27263,0,Refrigerated Warehouse,2470642.0,17.22,49,13631.5,3
2016,NonResidential,Warehouse,47.56318,-122.32889,1.0,31569,0,Non-Refrigerated Warehouse,3064039.5,125.59,54,15784.5,1
2016,NonResidential,Warehouse,47.56362,-122.32876,1.0,22509,0,Non-Refrigerated Warehouse,177812.7969,1.24,60,11254.5,1
2016,NonResidential,Warehouse,47.56424,-122.32902,1.0,39984,0,Non-Refrigerated Warehouse,1073156.375,36.82,60,19992.0,2
2016,NonResidential,Worship Facility,47.62322037,-122.320017,1.0,26440,0,Worship Facility,719905.1875,27.93,110,13220.0,1
2016,NonResidential,Self-Storage Facility,47.59291,-122.31042,1.0,28800,0,Self-Storage Facility,1143826.625,29.44,60,9600.0,1
2016,NonResidential,K-12 School,47.61791,-122.28594,4.0,28500,0,K-12 School,1162561.125,28.64,7,9500.0,1
2016,NonResidential,Restaurant,47.62902,-122.33173,1.0,26519,0,Restaurant,3717064.0,97.27,38,8839.666666666666,2
2016,NonResidential,Mixed Use Property,47.62774,-122.33384,1.0,34639,15402,Restaurant,15480681.0,515.71,28,6412.333333333333,3
2016,NonResidential,Other,47.62643,-122.33946,1.0,26300,0,Other - Entertainment/Public Assembly,3537841.5,116.94,95,8766.666666666666,1
2016,NonResidential,Restaurant,47.63734,-122.33988,0.0,34072,0,Restaurant,6584966.5,226.81,54,11357.333333333334,1
2016,NonResidential,Small- and Mid-Sized Office,47.63614,-122.33982,1.0,23355,0,Office,840549.375,5.86,67,5838.75,1
2016,NonResidential,Small- and Mid-Sized Office,47.63575,-122.33895,1.0,30840,0,Office,3542708.5,101.21,51,6168.0,2
2016,NonResidential,Other,47.67642,-122.3035,1.0,20332,0,Other,392683.6875,10.99,70,10166.0,1
2016,NonResidential,Worship Facility,47.61118,-122.288,1.0,21850,0,Worship Facility,317794.4063,13.09,116,10925.0,1
2016,NonResidential,Mixed Use Property,47.66827,-122.29978,1.0,32282,6985,Multifamily Housing,1391714.25,34.62,19,5059.4,4
2016,NonResidential,Large Office,47.60449,-122.33803,1.0,307557,83064,Office,9512829.0,66.32,33,16035.214285714286,4
2016,NonResidential,Self-Storage Facility,47.64633,-122.3508,1.0,28309,0,Self-Storage Facility,430308.9063,11.85,98,9436.333333333334,1
2016,NonResidential,Hotel,47.60154,-122.3352,1.0,45500,0,Hotel,2799595.0,122.0,102,9100.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.60106,-122.33458,1.0,38376,0,Office,2058532.875,14.35,116,6396.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.60149,-122.33458,1.0,42804,0,Office,1544501.75,46.53,116,8560.8,2
2016,NonResidential,Mixed Use Property,47.6005,-122.33514,0.0,57600,0,Residence Hall/Dormitory,6983736.0,223.36,11,9600.0,4
2016,NonResidential,Small- and Mid-Sized Office,47.60023,-122.33459,1.0,33300,0,Office,1287497.375,18.76,116,6660.0,4
2016,NonResidential,Other,47.59976,-122.33514,1.0,22200,0,Other,188745.7031,7.05,116,5550.0,1
2016,NonResidential,Warehouse,47.64306,-122.34219,1.0,29498,0,Non-Refrigerated Warehouse,3768900.5,50.05,48,9832.666666666666,2
2016,NonResidential,Warehouse,47.64793,-122.34358,1.0,23050,0,Non-Refrigerated Warehouse,466672.6875,3.25,78,11525.0,1
2016,NonResidential,Retail Store,47.66097,-122.3192,1.0,46059,0,Retail Store,1582655.875,20.66,86,23029.5,1
2016,NonResidential,Medical Office,47.67437,-122.3181,1.0,23595,0,Medical Office,817409.625,6.53,46,7865.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.59938,-122.33328,1.0,28142,0,Office,847097.8125,34.08,116,7035.5,1
2016,NonResidential,Small- and Mid-Sized Office,47.59954,-122.33327,1.0,28760,0,Office,2615973.5,124.59,116,7190.0,3
2016,NonResidential,Small- and Mid-Sized Office,47.59979,-122.33318,1.0,39030,0,Office,713326.875,13.69,114,7806.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.60071,-122.33377,0.0,47215,0,Office,2092696.0,63.81,107,11803.75,2
2016,Nonresidential COS,Other,47.61492,-122.31728,1.0,61580,27000,Other,4199443.0,69.53,90,11526.666666666666,2
2016,NonResidential,Small- and Mid-Sized Office,47.61459,-122.31724,1.0,30720,0,Office,1288669.5,25.53,99,7680.0,2
2016,NonResidential,Mixed Use Property,47.61428,-122.31726,1.0,20640,0,Retail Store,412562.4063,2.88,100,6880.0,3
2016,NonResidential,Mixed Use Property,47.61421,-122.3193,1.0,34914,0,Retail Store,1333289.625,9.29,104,11638.0,3
2016,NonResidential,Small- and Mid-Sized Office,47.61508,-122.31845,1.0,20897,0,Office,964923.8125,17.79,110,5224.25,3
2016,NonResidential,Retail Store,47.61478,-122.31847,1.0,36940,0,Retail Store,336745.4063,2.35,100,12313.333333333334,1
2016,NonResidential,Small- and Mid-Sized Office,47.61435,-122.31859,1.0,22866,0,Office,1153690.125,20.76,103,5716.5,1
2016,NonResidential,Retail Store,47.61466,-122.31984,1.0,30240,0,Retail Store,1264626.875,18.19,96,15120.0,2
2016,NonResidential,Other,47.65729,-122.31937,1.0,28586,0,Other,5078204.0,35.4,54,9528.666666666666,1
2016,NonResidential,Hotel,47.59766,-122.32394,1.0,28800,0,Hotel,4644346.0,190.45,108,7200.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.59644,-122.32415,1.0,35202,0,Office,3605755.5,25.14,37,8800.5,2
2016,NonResidential,Senior Care Community,47.61318,-122.32747,1.0,95117,26082,Senior Care Community,7202141.5,183.79,47,9862.142857142857,2
2016,NonResidential,Worship Facility,47.61426,-122.32661,1.0,24600,0,Worship Facility,331059.5,5.66,106,8200.0,1
2016,NonResidential,Worship Facility,47.60514,-122.32613,1.0,48850,0,Worship Facility,1063480.5,65.05,116,24425.0,3
2016,NonResidential,Hospital,47.58767,-122.38672,0.0,54863,0,Hospital (General Medical & Surgical),2037720.625,14.21,55,13715.75,1
2016,NonResidential,Warehouse,47.55317,-122.33289,1.0,25000,0,Non-Refrigerated Warehouse,1989103.875,65.89,52,12500.0,3
2016,NonResidential,Warehouse,47.55544,-122.33294,1.0,25000,0,Non-Refrigerated Warehouse,287132.5,8.61,56,12500.0,2
2016,NonResidential,Other,47.55523,-122.33448,1.0,22622,0,Manufacturing/Industrial Plant,774075.6875,26.56,89,11311.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.61543,-122.32657,1.0,27544,0,Office,1031667.5,17.41,99,6886.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.61161,-122.34592,1.0,47415,0,Office,1478979.25,10.31,27,5926.875,4
2016,NonResidential,Other,47.63644,-122.34218,1.0,22960,0,Other - Entertainment/Public Assembly,2266983.0,95.38,55,5740.0,1
2016,NonResidential,Supermarket / Grocery Store,47.62048,-122.31386,1.0,44739,0,Supermarket/Grocery Store,14585813.0,393.07,18,22369.5,2
2016,NonResidential,Mixed Use Property,47.66816,-122.27706,1.0,22778,0,Retail Store,2470566.0,120.86,68,11389.0,5
2016,NonResidential,Worship Facility,47.68517,-122.38733,1.0,21562,0,Worship Facility,866806.0,37.28,60,7187.333333333333,2
2016,NonResidential,Other,47.62322,-122.29006,1.0,25753,0,Other - Entertainment/Public Assembly,1378130.25,62.51,57,12876.5,1
2016,NonResidential,Mixed Use Property,47.61811,-122.33908,1.0,1206670,201857,Office,27684480.0,393.29,7,50240.65,4
2016,NonResidential,Worship Facility,47.53857,-122.28026,1.0,24200,0,Worship Facility,826488.6875,22.38,48,12100.0,2
2016,NonResidential,Residence Hall,47.63651,-122.34418,1.0,23513,2211,Residence Hall/Dormitory,1740568.25,49.79,35,4260.4,5
2016,NonResidential,Self-Storage Facility,47.56785,-122.37039,1.0,66610,0,Self-Storage Facility,640377.0,18.81,22,16652.5,1
2016,NonResidential,Other,47.56774,-122.33289,1.0,36000,0,Other,3646053.75,58.79,66,18000.0,2
2016,NonResidential,K-12 School,47.71387,-122.3535,1.0,23222,0,K-12 School,1219863.125,55.06,78,7740.666666666667,1
2016,NonResidential,Mixed Use Property,47.61426,-122.3253,1.0,24476,0,Fitness Center/Health Club/Gym,2662054.25,91.69,92,8158.666666666667,6
2016,NonResidential,Retail Store,47.61386,-122.32481,0.0,24750,0,Retail Store,782343.8125,28.07,106,8250.0,3
2016,NonResidential,K-12 School,47.61339,-122.32594,1.0,60000,0,K-12 School,3625407.5,121.63,112,15000.0,1
2016,NonResidential,Other,47.61449,-122.32592,1.0,46560,0,Other - Entertainment/Public Assembly,690557.6875,17.31,62,15520.0,1
2016,NonResidential,Other,47.63303,-122.34268,1.0,30408,0,Bank Branch,1440554.25,10.04,36,7602.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.63439,-122.34078,1.0,30109,0,Office,1465795.75,34.03,96,7527.25,2
2016,NonResidential,Small- and Mid-Sized Office,47.63985,-122.36712,1.0,25481,0,Office,917100.3125,38.59,56,8493.666666666666,1
2016,NonResidential,Small- and Mid-Sized Office,47.62298,-122.33082,1.0,27788,0,Office,2119806.25,35.99,104,9262.666666666666,2
2016,NonResidential,Hotel,47.729,-122.34473,1.0,41704,8584,Hotel,1943899.25,58.52,26,6624.0,1
2016,NonResidential,Warehouse,47.56683,-122.33358,1.0,22324,0,Non-Refrigerated Warehouse,588856.125,22.33,75,7441.333333333333,1
2016,NonResidential,Other,47.5661,-122.33358,1.0,31360,0,Other - Entertainment/Public Assembly,1725108.25,39.65,70,10453.333333333334,1
2016,NonResidential,Mixed Use Property,47.56555,-122.33362,1.0,30496,0,Retail Store,1992158.25,46.01,69,15248.0,3
2016,NonResidential,Small- and Mid-Sized Office,47.61545,-122.3238,1.0,27600,0,Office,1072151.375,12.57,94,6900.0,2
2016,NonResidential,Senior Care Community,47.66312,-122.35311,1.0,55974,0,Senior Care Community,6135173.0,203.21,55,18658.0,1
2016,NonResidential,Senior Care Community,47.70883,-122.28887,1.0,22583,0,Senior Care Community,1981360.0,70.92,62,11291.5,1
2016,NonResidential,Small- and Mid-Sized Office,47.66117,-122.3391,0.0,31686,7358,Office,2305643.5,16.07,19,6082.0,4
2016,NonResidential,Small- and Mid-Sized Office,47.6483,-122.33438,1.0,26694,6034,Office,720170.6875,5.02,35,5165.0,2
2016,NonResidential,Warehouse,47.70833,-122.34429,1.0,29400,0,Non-Refrigerated Warehouse,227509.5,1.59,44,14700.0,1
2016,NonResidential,Hotel,47.54774,-122.32091,1.0,22452,0,Hotel,1244150.0,41.88,24,5613.0,1
2016,NonResidential,Other,47.66148,-122.31279,1.0,25767,0,Bank Branch,1581352.75,11.02,104,8589.0,1
2016,NonResidential,Retail Store,47.66188,-122.31279,1.0,33910,0,Retail Store,1822834.25,38.21,63,6782.0,2
2016,NonResidential,Worship Facility,47.6645,-122.31224,1.0,78401,0,Worship Facility,2462408.25,87.41,89,26133.666666666668,4
2016,NonResidential,Warehouse,47.64748,-122.33435,1.0,78716,0,Non-Refrigerated Warehouse,4103800.75,48.13,37,26238.666666666668,4
2016,NonResidential,K-12 School,47.66389,-122.33692,1.0,33300,0,K-12 School,1594733.625,69.2,106,11100.0,1
2016,NonResidential,Supermarket / Grocery Store,47.66185,-122.33594,1.0,28808,0,Supermarket/Grocery Store,9232576.0,226.73,59,14404.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.66345,-122.3134,1.0,27966,7004,Office,1100499.75,7.67,59,10481.0,2
2016,NonResidential,Supermarket / Grocery Store,47.66429,-122.31389,1.0,26226,0,Supermarket/Grocery Store,7588060.5,156.18,66,13113.0,2
2016,NonResidential,Mixed Use Property,47.6616,-122.31393,1.0,34948,15755,Bank Branch,1159807.125,8.09,40,6397.666666666667,2
2016,NonResidential,Small- and Mid-Sized Office,47.6342,-122.32661,1.0,37639,9999,Office,6197824.5,43.21,18,6910.0,2
2016,NonResidential,Other,47.60135,-122.33327,1.0,21420,0,Museum,810636.875,9.72,116,10710.0,5
2016,NonResidential,Small- and Mid-Sized Office,47.6011,-122.33197,1.0,20880,0,Office,683274.0,4.76,116,10440.0,1
2016,NonResidential,Mixed Use Property,47.59938,-122.33197,1.0,26000,0,Office,1063035.875,18.62,50,6500.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.59954,-122.33201,1.0,38675,0,Office,1938776.75,43.91,116,9668.75,2
2016,Nonresidential COS,Small- and Mid-Sized Office,47.59986,-122.33195,1.0,49951,0,Office,5134446.0,185.33,87,9990.2,2
2016,NonResidential,Medical Office,47.5195,-122.26935,1.0,25880,0,Medical Office,1941728.75,19.81,6,8626.666666666666,1
2016,NonResidential,Worship Facility,47.66517,-122.31037,1.0,41013,0,Worship Facility,1080821.0,37.43,89,10253.25,2
2016,NonResidential,Other,47.66453,-122.30999,1.0,21075,0,Social/Meeting Hall,1581036.75,53.88,12,7025.0,2
2016,NonResidential,Worship Facility,47.67842,-122.31949,1.0,46485,0,Worship Facility,1544995.75,47.03,66,11621.25,1
2016,NonResidential,Small- and Mid-Sized Office,47.67819,-122.3231,1.0,56896,0,Office,1402048.5,28.46,51,11379.2,2
2016,NonResidential,Worship Facility,47.67783,-122.32577,1.0,27500,0,Worship Facility,577123.125,14.79,38,9166.666666666666,1
2016,NonResidential,Small- and Mid-Sized Office,47.59856,-122.33248,1.0,36630,0,Office,541943.3125,3.78,86,12210.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.59954,-122.33115,0.0,26830,0,Office,2099386.75,60.93,116,6707.5,2
2016,NonResidential,Small- and Mid-Sized Office,47.59971,-122.33065,1.0,41920,0,Office,1103594.75,7.69,110,6986.666666666667,1
2016,NonResidential,Small- and Mid-Sized Office,47.60048,-122.33157,1.0,36879,0,Office,1537570.25,26.94,111,6146.5,1
2016,NonResidential,Other,47.60055,-122.33057,1.0,29820,0,Other - Lodging/Residential,1601955.625,35.72,112,4260.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.60026,-122.3299,0.0,33640,0,Office,1078535.75,7.52,111,11213.333333333334,1
2016,NonResidential,Warehouse,47.59986,-122.32987,1.0,43484,0,Non-Refrigerated Warehouse,1567040.75,10.92,110,8696.8,3
2016,NonResidential,Mixed Use Property,47.599,-122.32717,1.0,22480,0,Office,981009.125,6.84,116,5620.0,3
2016,NonResidential,Hotel,47.5985,-122.32677,1.0,33018,0,Hotel,4857581.5,173.67,91,6603.6,2
2016,NonResidential,Small- and Mid-Sized Office,47.5962,-122.32548,1.0,26510,0,Office,987063.6875,11.18,46,8836.666666666666,1
2016,NonResidential,Warehouse,47.65429,-122.32618,1.0,40028,0,Non-Refrigerated Warehouse,942415.1875,6.76,78,20014.0,3
2016,NonResidential,Small- and Mid-Sized Office,47.65373,-122.32721,1.0,44510,18228,Office,2188051.25,15.25,9,6570.5,2
2016,NonResidential,Worship Facility,47.71705,-122.28577,1.0,21624,0,Worship Facility,666687.5,20.96,62,10812.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.59819,-122.32599,0.0,21600,0,Office,1539176.625,32.42,23,5400.0,2
2016,NonResidential,Mixed Use Property,47.59769,-122.32537,1.0,20620,0,Multifamily Housing,747456.875,20.78,107,5155.0,3
2016,NonResidential,Hotel,47.59983,-122.32598,1.0,40552,0,Hotel,1200180.875,53.25,106,6758.666666666667,1
2016,NonResidential,Small- and Mid-Sized Office,47.60105,-122.32542,1.0,31432,0,Office,1439572.375,10.04,107,7858.0,3
2016,NonResidential,Retail Store,47.59935,-122.32468,1.0,24550,0,Retail Store,977230.3125,6.73,99,8183.333333333333,2
2016,NonResidential,Other,47.60285,-122.31458,1.0,25864,0,Social/Meeting Hall,1028277.313,34.61,108,6466.0,2
2016,NonResidential,Other,47.66192,-122.30998,1.0,20686,0,Other - Lodging/Residential,1207504.0,42.71,92,5171.5,1
2016,NonResidential,Residence Hall,47.6617,-122.31007,1.0,22124,0,Residence Hall/Dormitory,637685.0,4.45,87,5531.0,1
2016,NonResidential,Residence Hall,47.66289,-122.30863,1.0,27487,0,Residence Hall/Dormitory,1594504.875,65.95,90,6871.75,1
2016,NonResidential,Residence Hall,47.66164,-122.30874,1.0,23616,0,Residence Hall/Dormitory,1656420.25,53.65,90,4723.2,1
2016,NonResidential,Residence Hall,47.66238,-122.30801,1.0,33448,0,Residence Hall/Dormitory,998633.5,6.96,40,8362.0,1
2016,Nonresidential COS,Mixed Use Property,47.60153,-122.31986,0.0,29508,7120,Other - Recreation,2217620.0,81.24,11,7462.666666666667,6
2016,NonResidential,Senior Care Community,47.60133,-122.31088,1.0,74840,0,Senior Care Community,8268496.5,249.46,29,24946.666666666668,1
2016,Nonresidential COS,Other,47.60133,-122.31088,1.0,20992,0,Performing Arts,2473302.0,104.74,103,5248.0,3
2016,NonResidential,K-12 School,47.6032,-122.30596,1.0,22344,0,K-12 School,1522596.75,55.23,91,7448.0,1
2016,NonResidential,University,47.62531,-122.32303,1.0,31900,0,College/University,2466100.0,96.2,95,7975.0,1
2016,Nonresidential COS,Other,47.68475,-122.38257,1.0,29417,0,Other - Recreation,1631479.125,56.25,66,9805.666666666666,4
2016,NonResidential,Mixed Use Property,47.59737,-122.32487,1.0,49299,0,Office,4729846.5,9.23,107,12324.75,3
2016,NonResidential,Supermarket / Grocery Store,47.58217,-122.38479,1.0,31841,0,Supermarket/Grocery Store,13140574.0,404.21,19,15920.5,2
2016,NonResidential,Mixed Use Property,47.627,-122.29153,1.0,21036,0,Parking,2735811.5,78.36,28,7012.0,5
2016,NonResidential,Mixed Use Property,47.66272,-122.31798,1.0,32928,0,Parking,5652231.0,39.4,17,10976.0,4
2016,NonResidential,Warehouse,47.54761,-122.32759,1.0,44476,0,Non-Refrigerated Warehouse,1368120.5,29.7,56,22238.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.54494,-122.32543,1.0,35017,0,Office,1295485.25,27.06,47,17508.5,3
2016,NonResidential,Residence Hall,47.66281,-122.30819,1.0,29084,0,Residence Hall/Dormitory,1632498.625,60.83,66,7271.0,1
2016,NonResidential,Worship Facility,47.58671,-122.30201,1.0,22952,0,Worship Facility,470666.6875,19.28,53,7650.666666666667,2
2016,NonResidential,Warehouse,47.54443,-122.32688,1.0,21040,0,Non-Refrigerated Warehouse,592088.125,19.14,40,10520.0,1
2016,NonResidential,Warehouse,47.54491,-122.32758,1.0,28032,0,Non-Refrigerated Warehouse,1321065.0,46.61,65,9344.0,1
2016,NonResidential,Distribution Center,47.54333,-122.32792,1.0,25620,0,Distribution Center,550324.1875,20.46,42,12810.0,1
2016,NonResidential,Warehouse,47.59775,-122.32219,1.0,33238,0,Non-Refrigerated Warehouse,1632472.0,11.38,24,8309.5,1
2016,NonResidential,K-12 School,47.60745,-122.32542,1.0,27800,0,K-12 School,1181428.75,38.36,104,5560.0,1
2016,NonResidential,Large Office,47.60331,-122.33389,1.0,706176,0,Office,13270687.0,92.52,16,100882.28571428571,3
2016,NonResidential,Supermarket / Grocery Store,47.54427,-122.38609,1.0,33706,0,Supermarket/Grocery Store,8687690.0,206.33,18,16853.0,1
2016,NonResidential,Mixed Use Property,47.65532,-122.37133,1.0,37600,0,Non-Refrigerated Warehouse,2171751.5,93.55,55,12533.333333333334,3
2016,SPS-District K-12,K-12 School,47.70597,-122.36113,1.0,42128,0,K-12 School,1709307.5,49.55,62,21064.0,1
2016,NonResidential,Other,47.61314,-122.32262,1.0,33708,0,Other,786324.0,19.61,104,8427.0,1
2016,NonResidential,Other,47.73368,-122.31366,1.0,47237,0,Other,5981430.0,41.7,68,15745.666666666666,1
2016,NonResidential,Supermarket / Grocery Store,47.68217,-122.31675,1.0,76585,38585,Supermarket/Grocery Store,13906080.0,364.27,19,19000.0,2
2016,NonResidential,Worship Facility,47.66295,-122.31494,1.0,26373,0,Worship Facility,964236.0,38.18,78,6593.25,1
2016,NonResidential,Small- and Mid-Sized Office,47.60207,-122.28481,6.0,75868,0,Office,3605749.75,25.14,60,25289.333333333332,4
2016,NonResidential,Mixed Use Property,47.62164,-122.31238,1.0,21656,0,Other - Entertainment/Public Assembly,1607972.25,51.89,69,7218.666666666667,5
2016,Nonresidential COS,Distribution Center,47.63319,-122.36294,1.0,23040,0,Distribution Center,421430.0,2.94,95,5760.0,1
2016,NonResidential,Other,47.63286,-122.36141,1.0,36771,0,Other,5447076.5,37.97,60,12257.0,1
